ProjectID,Supplier,DocType,Year,Count,Avg_Invoice_Amount
NobleEnergy_2018,LINDE NORTH AMERICA INC,DO,2014,100,11658.34
Williams_2017,TPS LLC,,2014,53,2695.59
ETP_2016,PRESSER CONSTRUCTION INC,KR,2014,61,7247.77
Anadarko_2014,"KUEHNE & NAGEL MOCAMBIQUE, LDA",YR,2014,301,288046.78
Anadarko_2014,IRON HORSE TOOLS LLC,ZF,2014,148,4538.27
Anadarko_2014,A & D RENTALS LLC,ZG,2014,120,5606.22
Williams_2017,MAINTENANCE & TURNAROUND RESOURCES LLC,,2014,130,10916.14
ETP_2016,KESTREL ENGINEERING INC,KR,2014,104,10003.44
ETP_2016,PIPELINE LAND SERVICES INC,KR,2014,65,9074.64
Anadarko_2014,LYNCO OIL SERVICES INC,ZG,2014,349,283.81
Anadarko_2014,MERCER VALVE COMPANY INC,ZF,2014,132,1540.75
Anadarko_2014,BARRON SERVICES INC,ZF,2014,680,1912.18
Anadarko_2014,BUTCH'S RAT HOLE & ANCHOR,ZF,2014,245,12260.95
Anadarko_2014,MIDWEST MOTOR SUPPLY CO. INC,ZG,2014,87,625.47
Anadarko_2014,AMERICAN COMPRESSOR SOLUTIONS LLC,ZF,2014,670,1770.31
Anadarko_2014,BOURLAND & LEVERICH SUPPLY CO LLC,ZH,2014,2558,47974.93
Anadarko_2014,WILDCAT WELL SERVICE INC,ZF,2014,64,1425.35
Anadarko_2014,HUNT GUILLOT & ASSOCIATES LLC,ZH,2014,75,36973.85
Anadarko_2014,"AUDUBON ENGINEERING COMPANY, LP",ZH,2014,58,40189.32
Anadarko_2014,ROBINSON CONSTRUCTION,ZF,2014,106,8968.71
Williams_2017,BAKER PETROLITE LLC,,2014,798,5782.44
Williams_2017,LONESTAR LAND SERVICES LLC,,2014,327,2241.85
Williams_2017,UNITED COOPERATIVE SERVICES,,2014,214,855.0
Anadarko_2014,BAKER HUGHES INC,ZF,2014,16339,18765.31
Anadarko_2014,ELS SURVEYING & MAPPING INC,ZF,2014,1210,1618.36
Anadarko_2014,ISOTECH LABORATORIES INC,ZF,2014,124,1488.98
Anadarko_2014,QUINN PUMPS INC,ZF,2014,691,817.62
Anadarko_2014,BOLLORE AFRICA LOGISTICS MOCAMBIQUE,YR,2014,466,1235798.99
Anadarko_2014,MARTIN MARIETTA MATERIALS INC,ZF,2014,184,4557.75
Anadarko_2014,CHAPMAN CONTRACTING INC,ZG,2014,104,503.34
Anadarko_2014,DRESSER RAND GROUP INC,ZG,2014,65,2545.92
NobleEnergy_2018,BH INC,DO,2014,103,2318.27
Williams_2017,FOUR R OILFIELD SERVICES LLC,,2014,191,1048.32
Williams_2017,C & B LAND SERVICES LLC,,2014,242,1820.23
Williams_2017,ROBINSON & MCELWEE,,2014,63,2543.98
Anadarko_2014,MINISTERIO DA FAZENDA,YR,2014,184,20066.74
Anadarko_2014,COLLINS BACKHOE & WATER SERVICE,ZF,2014,1023,696.02
Anadarko_2014,PPL ELECTRIC UTILITIES CORPORATION,KR,2014,80,2470.7
Anadarko_2014,LVS INVESTMENTS INC,ZG,2014,69,4584.85
Williams_2017,HOLLOMAN CORPORATION,,2014,309,19068.76
Williams_2017,UTICA EAST OHIO MIDSTREAM LLC,,2014,85,2574598.82
Williams_2017,REPUBLIC SERVICES,,2014,73,710.04
Williams_2017,ADDISON PROFESSIONAL FINANCIAL SEARCH,,2014,327,1654.39
Anadarko_2014,TRICAN WELL SERVICE LP,ZF,2014,1348,84697.97
Anadarko_2014,NABORS OFFSHORE CORPORATION,ZG,2014,59,153582.79
Anadarko_2014,DCAF INC,ZG,2014,360,5427.58
Anadarko_2014,TRI STATE INSULATING OF COLORADO IN,ZF,2014,58,5088.89
Anadarko_2014,DAVIS FOOD & DRUG STORE CORP,YR,2014,59,85.66
Anadarko_2014,,YR,2014,487,50950.69
NobleEnergy_2018,DYNAMIC STRUCTURES INC,DO,2014,167,5625.36
Williams_2017,SOLAR TURBINES INC,,2014,81,143578.94
Williams_2017,BOBCAT CONTRACTING LLC,,2014,364,2507.97
Williams_2017,FRAME OIL FIELD SERVICES LLC,,2014,66,19190.38
Anadarko_2014,VAUGHN ENERGY SERVICES INC,ZF,2014,910,3826.7
Anadarko_2014,BAYOU WORKOVER SERVICES LLC,ZF,2014,511,5057.51
Anadarko_2014,PCS FERGUSON INC,ZF,2014,4791,664.56
Anadarko_2014,FOSTER TRUCKING INC,ZF,2014,698,791.73
Anadarko_2014,C & S TRUCKING,ZF,2014,229,1719.41
Anadarko_2014,NUTECH SPECIALTIES INC,ZG,2014,72,389.81
Anadarko_2014,LIGHTHOUSE OILFIELD SERVICES LLC,ZG,2014,71,27008.45
Anadarko_2014,RELIABLE FIELD SERVICES,ZF,2014,4322,860.77
Anadarko_2014,CITY PIPE & SUPPLY CORP,ZG,2014,552,10175.46
Anadarko_2014,HYDRODIG USA LLC,ZF,2014,1328,1799.98
Anadarko_2014,STUBBS & STUBBS,ZG,2014,436,8596.64
Anadarko_2014,"ADLER HOT OIL SERVICE, LLC",ZF,2014,268,725.96
NobleEnergy_2018,TARPON ENERGY SERVICES LLC,DO,2014,295,7544.89
NobleEnergy_2018,CINTAS CORPORATION,DO,2014,52,720.07
Williams_2017,THERMO FLUIDS INC,,2014,52,1034.38
Williams_2017,BRUMLEY DEVELOPMENT LLC,,2014,62,6742.19
Williams_2017,ROCKY MOUNTAIN POWER,,2014,103,97739.15
Williams_2017,COMPASS MANUFACTURING,,2014,59,536287.02
Anadarko_2014,UNIQUE PUMP & SUPPLY LLC,ZG,2014,182,1402.42
Anadarko_2014,ENTERPRISE PRODUCTS OPERATING LLC,KS,2014,61,1035627.85
Anadarko_2014,LEWIS GOETZ AND COMPANY INC,ZF,2014,229,845.97
Anadarko_2014,ALSCO  AMERICAN LINEN DIVISION,YR,2014,63,191.26
Anadarko_2014,HIGH VOLTAGE INC,ZF,2014,59,6115.45
Anadarko_2014,MCDANIEL TECHNICAL SERVICES INC,ZF,2014,1427,6207.27
Anadarko_2014,SWCA ENVIRONMENTAL CONSULTANTS,ZF,2014,60,4573.27
Anadarko_2014,"TITAN LINER, INC.",ZF,2014,77,9189.54
Anadarko_2014,DYNAMIC OILFIELD SERVICES,ZG,2014,115,5624.94
Anadarko_2014,KOSERCA INC,ZG,2014,62,4985.98
Anadarko_2014,SANJEL (USA) INC.,ZG,2014,287,9782.29
Anadarko_2014,DOUBLE EAGLE TORQUE & TEST LLC,ZF,2014,180,1319.24
Anadarko_2014,TRI ENERGY ASSET MANAGEMENT INC,ZF,2014,197,7740.14
Anadarko_2014,TIMKEN MOTOR AND CRANE SERVICES LLC,ZG,2014,58,1312.86
Williams_2017,MOBILE MINI INC,,2014,292,710.47
Williams_2017,DRIVEN SERVICES LLC,,2014,730,2956.28
Williams_2017,MIDWAY ENERGY SERVICES,,2014,107,27181.02
Williams_2017,SOUTHERN COMFORT PORTABLE,,2014,83,490.16
Williams_2017,BIGHORN CONSTRUCTION & RECLAMATION,,2014,176,4044.94
Anadarko_2014,"WARRIOR SUPPLY, INC",ZF,2014,2071,4712.73
Anadarko_2014,NORTECH ENERGY SOLUTIONS LLC,ZF,2014,153,9529.81
Anadarko_2014,LETHA M SHAW AND JO ANN PAVLISKA DB,ZG,2014,73,316.44
Anadarko_2014,OASIS EMISSION CONSULTANTS INC,ZF,2014,221,3464.76
Anadarko_2014,MOODY PRICE LLC,ZG,2014,58,2669.32
Anadarko_2014,NALTA NATIONAL ASSOCIATION OF LEASE,YR,2014,53,556.23
Anadarko_2014,SCEPTER SUPPLY LLC,ZF,2014,84,5909.01
Anadarko_2014,GAS FIELD SPECIALISTS INC,ZF,2014,132,951.93
Anadarko_2014,SDV (USA) INC,YS,2014,55,1919186.92
Williams_2017,WEED CONTROL SPECIALISTS LLC,,2014,53,989.9
Williams_2017,INCEED LLC,,2014,398,1304.18
ETP_2016,TURNER ENERGY SERVICES LLC,KR,2014,54,439.23
Anadarko_2014,GULF SOUTH SERVICES INC,ZF,2014,180,5907.73
Anadarko_2014,DIAMOND P LEASE & WELL SVC INC,ZF,2014,3040,2195.54
Anadarko_2014,HD SUPPLY POWER SOLUTIONS LTD,ZF,2014,865,1894.86
Anadarko_2014,HSE INTEGRATED LLC,ZG,2014,88,7977.3
Anadarko_2014,WYUTEX ENERGY SERVICES LTD,ZF,2014,1680,1325.29
Anadarko_2014,HAMMER OILFIELD SERVICE COMPANY,ZG,2014,184,1613.14
Anadarko_2014,MARIO DARILA,ZF,2014,560,850.2
Anadarko_2014,ZAP ENGINEERING &,ZF,2014,52,30363.84
Anadarko_2014,COUGAR LAND SERVICES LLC,ZF,2014,134,12725.44
Anadarko_2014,TELECOMUNICACOES DE MOCAMBIQUE,YR,2014,137,10674.22
Anadarko_2014,B & J SEPTIC SERVICES LLC,ZF,2014,206,503.66
Anadarko_2014,COLORADO VALVE AND CONTROLS INC,ZH,2014,55,65855.41
Anadarko_2014,SEABOARD INTERNATIONAL INC,ZF,2014,170,2391.34
Anadarko_2014,"STRONG ELECTRIC, LLC",ZG,2014,123,4741.07
Anadarko_2014,MORGAN LEWIS & BOCKIUS LLP,ZG,2014,90,1036.69
Williams_2017,HECKMANN WATER RESOURCES (CVR) INC1,,2014,220,5588.48
Williams_2017,HB RENTALS LC,,2014,132,1461.35
Anadarko_2014,MOTORCARE LDA,YR,2014,549,25938.85
Anadarko_2014,AUTOMATION & ELECTRONICS INC,ZF,2014,107,5184.3
Anadarko_2014,ELCO ENERGY LLC,ZF,2014,1360,3784.85
Anadarko_2014,PERMIAN TANK COMPANY,ZH,2014,85,25934.54
Anadarko_2014,MATHESON TRI-GAS INC,ZG,2014,64,365.02
Anadarko_2014,PC TRANSPORT INC,ZG,2014,1954,775.77
Anadarko_2014,D M GLOVER INC,ZG,2014,147,1117.54
Anadarko_2014,BIG HORN ENVIRONMENTAL CONSULTANTS,ZF,2014,98,6639.75
Anadarko_2014,SOUTHERN CROSS LLC,ZF,2014,53,718.45
Anadarko_2014,ENERGY SOLUTIONS CORP,ZG,2014,469,569.09
Anadarko_2014,CONTRACTS CONSULTANCY LIMITED,YS,2014,75,1061156.73
NobleEnergy_2018,ANYTIME TESTING LLC,DO,2014,168,1323.89
Williams_2017,PRECISION INSPECTION CONSULTANTS INC,,2014,86,1669.8
Williams_2017,TRI M GROUP LLC,,2014,169,32072.77
Anadarko_2014,NOVOSAD ENTERPRISES INC,ZF,2014,483,4889.94
Anadarko_2014,METALS TESTING SERVICES INC,ZF,2014,278,4555.57
Anadarko_2014,STRATAGEN INC,ZF,2014,53,4166.7
NobleEnergy_2018,BG SERVICES LLC,DO,2014,190,2111.02
Williams_2017,BEST LINE EQUIPMENT,,2014,139,3584.35
Williams_2017,GRAYBAR ELECTRIC CO INC,,2014,1929,9774.63
Williams_2017,WHITCO SUPPLY LLC,,2014,71,3341.55
Williams_2017,APPLIED CONTROL TECHNOLOGY LLC,,2014,67,22113.67
Williams_2017,LUDLOW MEMORIAL COMPANY INC,,2014,694,6989.11
Williams_2017,DEER PARK CONSTRUCTION,,2014,126,10400.82
ETP_2016,FURMANITE AMERICA INC,KR,2014,70,10471.45
Anadarko_2014,PREMIER DIRECTIONAL DRILLING LP,ZF,2014,425,107490.94
Anadarko_2014,BENTLEY WELDING INC,ZF,2014,183,6653.17
Anadarko_2014,TOBIAS MACHINING & WELDING INC,ZF,2014,250,6060.45
Anadarko_2014,AUTOMATION-X CORPORATION,ZF,2014,325,1965.3
Anadarko_2014,TERRASPAN UTILITY CONSTRUCTION LLC,ZF,2014,70,33734.12
Anadarko_2014,RETTEW ASSOCIATES INC,ZF,2014,71,1705.74
Anadarko_2014,SOUTHERN CONNECTIONS & SERVICES LLC,ZG,2014,80,6769.13
Anadarko_2014,GARYS INSULATION INC,ZF,2014,352,3180.31
NobleEnergy_2018,TUBOSCOPE,DO,2014,112,2709.45
Williams_2017,TD WILLIAMSON INC,,2014,448,11875.58
Williams_2017,AEROTEK INC,,2014,93,1100.26
Williams_2017,JACKALOPE GAS GATHERING SERVICES,,2014,51,2202068.78
Anadarko_2014,ALLSTATE POWER VAC INC,ZG,2014,73,3320.51
Anadarko_2014,BASSLER ENERGY SERVICES (DBA),ZF,2014,723,10024.32
Anadarko_2014,SST ENERGY CORPORATION,ZF,2014,247,58914.58
Anadarko_2014,WESTERN PETROLEUM LLC,ZF,2014,163,19566.57
Anadarko_2014,SENDERO SERVICES INC,ZG,2014,881,674.98
Anadarko_2014,UNIVERSE TECHNICAL TRANSLATION,YS,2014,78,32605.65
Anadarko_2014,PROMETHEUS ENERGY,ZF,2014,213,8329.14
Anadarko_2014,DFM  LLC,ZF,2014,53,1181.27
NobleEnergy_2018,PACKERS PLUS ENERGY SERVICES (USA) INC,DO,2014,54,281859.55
NobleEnergy_2018,INDEPENDENT PUMP & SYSTEM MANAGEMENT LLC,DO,2014,82,2451.82
NobleEnergy_2018,WASTE MANAGEMENT OF PENNSYLVANIA INC,DO,2014,228,2884.95
Williams_2017,CONSOLIDATED ELECTRICAL DISTRIBUTORS INC,,2014,123,1051.08
Williams_2017,GAS ANALYTICAL SERVICES INC,,2014,79,285.82
Williams_2017,3RD GENERATION ENGINEERING INC,,2014,93,12452.36
Williams_2017,VALVE TECH LABORATORY INC,,2014,149,1514.77
ETP_2016,DNOW LP,RE,2014,98,51288.95
ETP_2016,PILOT THOMAS LOGISTICS LLC,KR,2014,115,3866.97
Anadarko_2014,STRIKE LLC,ZG,2014,352,56816.21
Anadarko_2014,N-LINE SERVICE INC,ZF,2014,642,1985.42
Anadarko_2014,STORM FIELD SERVICES LLC,ZG,2014,1526,20198.45
Anadarko_2014,W-INDUSTRIES INC,ZF,2014,140,84957.55
Anadarko_2014,"PARKS LEASE & VACUUM SERVICE , LP",ZG,2014,64,1763.74
Williams_2017,S CON INC,,2014,52,1365410.13
Anadarko_2014,HI TECH TESTING SERVICE INC,ZF,2014,1163,2449.09
Anadarko_2014,JC WELL SERVICE LLC,ZF,2014,141,1994.97
Anadarko_2014,LASALLE OIL COMPANY,ZF,2014,432,142.85
Anadarko_2014,"STRONG ELECTRIC, LLC",ZF,2014,388,4055.95
Anadarko_2014,FISHER CONSTRUCTION,ZG,2014,267,3715.97
Anadarko_2014,JEFF CROOKS,ZF,2014,174,1298.33
Anadarko_2014,SMITH GAS FIELD SERVICES LLC,ZF,2014,370,4841.32
Anadarko_2014,PUMP PRO INC,ZG,2014,193,2049.7
Anadarko_2014,KSW OILFIELD RENTAL LLC,ZF,2014,80,4420.74
Anadarko_2014,WESCO DISTRIBUTION INC,ZG,2014,123,6801.92
Anadarko_2014,ANCHORS PLUS LLC,ZG,2014,53,3963.21
NobleEnergy_2018,OIL STATES ENERGY SERVICES LLC,DO,2014,260,13885.98
NobleEnergy_2018,PVE SHEFFLER LLC,DO,2014,52,5124.72
Williams_2017,IGO OIL FIELD SERVICE INC,,2014,83,1317.42
Williams_2017,ACCOUNTING PRINCIPALS INC1,,2014,370,1589.76
Anadarko_2014,"FLATLAND HOLDINGS,INC.",ZF,2014,537,887.16
Anadarko_2014,ALS GROUP USA CORP,ZF,2014,301,243.69
Anadarko_2014,STERLING CONSTRUCTION,ZF,2014,169,89362.65
Anadarko_2014,WL PLASTICS CORP,ZH,2014,275,71100.47
Anadarko_2014,EPIC LIFT SYSTEMS LLC,ZF,2014,109,650.18
Anadarko_2014,TEXAS ENERGY NETWORK LLC,ZG,2014,117,4597.81
Anadarko_2014,DUSTIN KILTS DBA,ZF,2014,375,1247.65
Anadarko_2014,"PPI QUALITY AND ASSET MANAGEMENT, L",ZF,2014,167,8478.19
Anadarko_2014,SCIENTIFIC DRILLING INTERNATIONAL I,ZF,2014,302,34094.3
Williams_2017,STS CONSULTING SERVICES LLC,,2014,1558,4078.0
Williams_2017,CDM RESOURCE MANAGEMENT LLC,,2014,80,92225.38
Williams_2017,ENLINK MIDSTREAM OPERATING LP,,2014,147,15861.3
Williams_2017,PETROLEUM PRODUCTS INC,,2014,76,14854.38
Williams_2017,RV COLEMAN TRUCKING INC,,2014,68,15412.94
Williams_2017,COOKSON HILLS ELECTRIC,,2014,51,44.1
Anadarko_2014,MESA OIL INC,ZG,2014,344,440.53
Anadarko_2014,STALLION OILFIELD CONSTRUCTION LLC,ZF,2014,241,874.53
Anadarko_2014,WAUKESHA PEARCE INDUSTRIES INC,ZF,2014,108,2423.48
Anadarko_2014,CAPSTAR DRILLING INC,ZG,2014,144,24792.1
Anadarko_2014,SUMMIT SCIENTIFIC,ZF,2014,72,447.75
Anadarko_2014,TIMBERLANE PUMPS LLC,ZG,2014,209,1482.67
Williams_2017,ZEE MEDICAL INC,,2014,117,230.85
Williams_2017,ENVIRO CLEAN SERVICES LLC,,2014,143,2211.79
Anadarko_2014,FMC TECHNOLOGIES INC,ZH,2014,148,275522.77
Anadarko_2014,WAREHOUSE SUPPLY INC,ZG,2014,198,494.57
Anadarko_2014,BORDER WELL SERVICES INC,ZF,2014,251,15647.81
Anadarko_2014,UNIVERSAL WEATHER & AVIATION INC,ZG,2014,146,4000.78
Anadarko_2014,C&N TRUCKING LLC,ZG,2014,79,4331.95
Anadarko_2014,STELLAR OILFIELD RENTALS LLC,ZF,2014,145,15761.25
Anadarko_2014,S & K SAFETY TOOLS INC,ZG,2014,53,594.87
Anadarko_2014,RANCH & OILFIELD CONSTRUCTION INC,ZG,2014,167,1301.42
NobleEnergy_2018,WBS INC,DO,2014,1036,949.27
Williams_2017,WAUKESHA PEARCE INDUSTRIES LLC,,2014,73,7496.49
ETP_2016,PUMPCO INC,KR,2014,63,413620.7
Anadarko_2014,EDGERTON SERVICES AND EQUIPMENT LLC,ZF,2014,4385,670.51
Anadarko_2014,J&M MACHINE,ZF,2014,182,1241.01
Anadarko_2014,STATEWIDE MATERIALS TRANSPORT LTD,ZF,2014,108,8278.06
Anadarko_2014,DEPENDABLE PRESSURE TESTERS INC,ZG,2014,70,2429.28
Williams_2017,RENEGADE AUTOMATION LLC,,2014,1548,1205.54
ETP_2016,GOLDEN FIELD SERVICES INC,KR,2014,67,25057.3
Anadarko_2014,SUN COAST RESOURCES INC,ZF,2014,1640,19030.8
Anadarko_2014,DOMINGUES E PINHO CONSULTORES LTDA,YR,2014,83,8098.6
Anadarko_2014,TOM THORP TRANSPORTS INC,ZF,2014,1099,523.59
Anadarko_2014,CODALE ELECTRIC SUPPLY INC,ZG,2014,223,1282.29
Anadarko_2014,WESTERN MARKETING INC,ZF,2014,213,1149.4
Anadarko_2014,QED DENVER INC,ZG,2014,251,1554.95
Anadarko_2014,ROTARY SHOULDERED CONNECTIONS,ZF,2014,137,883.96
Anadarko_2014,LONGVIEW ASPHALT INC,ZG,2014,66,10276.53
Anadarko_2014,GULFSTREAM SERVICES INC,ZF,2014,141,5953.77
Anadarko_2014,MIDWEST MOTOR EXPRESS,ZG,2014,58,220.53
Anadarko_2014,JDS ELECTRIC LLC,ZF,2014,242,7095.59
Anadarko_2014,BD HOLT CO,ZF,2014,147,15506.71
Anadarko_2014,C F SERVICE & SUPPLY LLC,ZG,2014,52,1043.85
NobleEnergy_2018,HELMERICH & PAYNE INTNL DRILLING CO,DO,2014,75,113316.26
Williams_2017,HIGH PLAINS FILTRATION & SUPPLY INC,,2014,114,4227.7
ETP_2016,UNIFIRST HOLDINGS INC,KR,2014,66,267.16
Anadarko_2014,TRI-DRILL LLC,ZF,2014,605,3379.37
Anadarko_2014,CIMARRON ENERGY INC,ZF,2014,646,1334.14
Anadarko_2014,CRESCENT DIRECTIONAL DRILLING,ZF,2014,52,55677.49
Anadarko_2014,WEST TEXAS WATER REFINERS INC,ZG,2014,53,1234.53
Anadarko_2014,SPLIT  MOUNTAIN PIPE & SUPPLY INC,ZF,2014,354,1305.91
NobleEnergy_2018,CDM RESOURCE MANAGEMENT LLC,DO,2014,115,12308.99
Williams_2017,TCB AUTOMATION LLC,,2014,183,1587.52
Anadarko_2014,"MAGNA SOLUTIONS, LLC",ZG,2014,159,240.61
Anadarko_2014,B H INC,ZF,2014,1730,2000.31
Anadarko_2014,BURROW GLOBAL CONSTRUCTION L.L.C.,ZF,2014,2718,13297.91
Anadarko_2014,BASS FISHING & RENTALS LLC,ZF,2014,1086,7001.44
Anadarko_2014,C-PORT/STONE LLC,ZF,2014,737,58630.9
Anadarko_2014,ARK-LA-TEX SERVICES (DIVISION OF,ZF,2014,184,6714.63
Anadarko_2014,WHITE PINES CORP,ZG,2014,194,1278.25
Anadarko_2014,US STEEL TUBULAR PRODUCTS INC,ZG,2014,267,631.23
Anadarko_2014,MCADA DRILLING FLUIDS INC,ZG,2014,177,13096.47
Williams_2017,SPEARMC MANAGEMENT CONSULTING INC,,2014,200,16520.88
Williams_2017,WINK LOVING ISD,,2014,60,1465.61
Anadarko_2014,KEY ENERGY SERVICES INC AND DIVIS,ZF,2014,18823,1223.87
Anadarko_2014,NASCO SWABBING INCORPORATED,ZF,2014,1110,1092.14
Anadarko_2014,KB WELLBORE SOLUTIONS LLC,ZF,2014,414,4427.91
Anadarko_2014,ARCTIC PIPE INSPECTION INC,ZG,2014,374,3819.61
Anadarko_2014,DOLPHIN SERVICES LLC,ZF,2014,758,51439.4
Anadarko_2014,WESTROC TRUCKING INC,ZF,2014,274,1102.34
Anadarko_2014,MARTA CO SUPPLY INC,ZF,2014,108,1461.51
Anadarko_2014,KEGLER BROWN HILL & RITTER INC,ZG,2014,64,6631.17
Anadarko_2014,LITTLE 58 LLC,ZG,2014,157,1708.51
Anadarko_2014,FDR SAFETY LLC,YS,2014,51,1140466.37
Williams_2017,MRC GLOBAL US INC,,2014,9661,12679.73
Williams_2017,BRIDGEPORT TANK TRUCKS LLC,,2014,424,117.07
Williams_2017,TOTAL WIRELESS DATA LP,,2014,291,2130.79
Williams_2017,PRIME CONTROLS LP,,2014,187,1685.42
Anadarko_2014,SOUTHERN CONNECTIONS & SERVICES INC,ZF,2014,70,6843.57
Anadarko_2014,VALIN CORPORATION,ZI,2014,81,42884.77
Anadarko_2014,DON-NAN PUMP & SUPPLY CO.,ZG,2014,285,2712.4
Anadarko_2014,PROJECT WORKS LLC,ZF,2014,644,6378.76
Anadarko_2014,UNITED LLC,ZF,2014,526,40271.94
Anadarko_2014,WHITMIRE LAND SERVICES,ZF,2014,70,2098.34
Anadarko_2014,MICAR TRANSPORTATION INC,ZF,2014,55,1552.91
Anadarko_2014,CK MECHANICAL PLUMBING & HEATING IN,ZG,2014,73,763.7
Anadarko_2014,TCB RENTAL,ZF,2014,353,6628.9
NobleEnergy_2018,UNITED RENTALS (NORTH AMERICA) INC,DO,2014,121,2852.6
Williams_2017,CISCO SYSTEMS CAPITAL CORP,,2014,89,51371.84
ETP_2016,ACE NDT LLC,KR,2014,63,815.07
Anadarko_2014,INDUSTRIAL DISTRIBUTORS INC,ZG,2014,101,5781.93
Anadarko_2014,BURLESON COUNTY MOTOR SUPPLY INC,ZF,2014,148,126.8
Anadarko_2014,HECKMANN WATER RESOURCES (CVR) INC,ZG,2014,150,7327.81
Anadarko_2014,GREENWAY PARTS CLEANING & FILTRATIO,ZF,2014,59,3257.03
Anadarko_2014,"PROFIRE ENERGY, INC.",ZG,2014,75,16935.13
Anadarko_2014,INTERMOUNTAIN CONSTRUCTION & MATERI,ZG,2014,55,1691.82
Williams_2017,"SCHULER & ASSOCIATES, LLC",,2014,168,1402.93
Williams_2017,HANOVER ENGINEERING ASSOCIATES INC,,2014,1130,4909.89
Anadarko_2014,SUPERIOR FIELD SERVICES LLC,ZF,2014,231,3764.74
Anadarko_2014,INDUSTRIAL SOLUTIONS GROUP LLC,ZG,2014,55,5243.11
Anadarko_2014,TEXAS ENERGY CONTROL PRODUCTS INC,ZF,2014,87,10020.81
Anadarko_2014,APPELLATION PRE-FAB LLC,ZF,2014,208,12536.29
Anadarko_2014,"COLUMBINE LOGGING, INC.",ZF,2014,136,13677.47
Anadarko_2014,ALLIANCE ELECTRIC INC,ZF,2014,833,1162.2
Anadarko_2014,"WBI ENERGY MIDSTREAM, LLC",ZF,2014,55,950.13
Anadarko_2014,C & J SPEC-RENT SERVICES INC,ZF,2014,687,186584.95
Anadarko_2014,"PPI QUALITY AND ASSET MANAGEMENT, L",ZG,2014,110,7430.82
Anadarko_2014,FIDELITY INVESTMENTS,KS,2014,78,1542485.12
Anadarko_2014,CURT'S TOOL INSPECTION INC,ZF,2014,131,3265.21
Anadarko_2014,SWEETWATER FRAC FLUID SOLUTIONS,ZF,2014,254,3937.63
NobleEnergy_2018,REDI SERVICES LLC,DO,2014,79,1381.4
NobleEnergy_2018,C&J WELL SERVICES INC,DO,2014,82,3319.19
Williams_2017,BFI WASTE SERVICES LLC,,2014,64,886.97
Anadarko_2014,SAFEGUARD STRUCTURES LLP,ZF,2014,201,2397.68
Anadarko_2014,TGM SERVICES INC,ZF,2014,441,5333.59
Anadarko_2014,BEAR CREEK SERVICES LLC,ZF,2014,185,6896.19
Anadarko_2014,TRIHYDRO CORPORATION,ZF,2014,123,7067.4
Anadarko_2014,CREST PROCESS SYSTEMS INC,ZH,2014,70,49342.66
Anadarko_2014,SUNLAND CONSTRUCTION INC,ZF,2014,107,26807.92
Anadarko_2014,JT'S HOTSHOTS LLC,ZF,2014,57,1098.64
Anadarko_2014,INDEPENDENT AUTOMATION AND CONTROL,ZF,2014,402,1550.01
Anadarko_2014,HAMMER CONSTRUCTION INC,ZF,2014,85,1425.47
Anadarko_2014,CASPER OIL TOOLS AND MOELLER CONSUL,ZF,2014,84,2115.24
Anadarko_2014,STRUCTURAL INSPECTION SERVICES,ZG,2014,90,2924.5
Anadarko_2014,JAMCO SERVICES LLC,ZF,2014,70,26884.28
Anadarko_2014,SULZER EMS INC,ZG,2014,93,4659.44
Anadarko_2014,BTU,ZF,2014,232,226.73
NobleEnergy_2018,FRONT RANGE INDUSTRIAL SUPPLY,DO,2014,76,1308.63
Williams_2017,CLAVERACK RURAL ELECTRIC,,2014,173,1806.29
Williams_2017,HAMPEL OIL DISTRIBUTORS INC,,2014,724,3869.87
Williams_2017,A AND R ENERGY SERVICE CORPORATION,,2014,211,212.61
Anadarko_2014,FBO LESLIE YOUNG JR,ZG,2014,140,959.32
Anadarko_2014,CANNON OIL & GAS WELL SERVICE INC,ZF,2014,251,10674.18
Anadarko_2014,ENGELMANN LAND SERVICES LLC,ZF,2014,275,6319.19
Anadarko_2014,ALLIANT INSURANCE SERVICES,KR,2014,335,12358.43
Anadarko_2014,BLACK HAWK CRANE & RIGGING INC,ZG,2014,87,12412.74
NobleEnergy_2018,CACHIS OILFIELD SERVICES LLC,DO,2014,250,1054.47
Williams_2017,MURRAY SERVICES INC,,2014,72,4806.69
Williams_2017,HEARTLAND IT CONSULTING LLC,,2014,181,3424.9
Williams_2017,AT&T WIRELESS SERVICES INC,,2014,2872,117.55
Anadarko_2014,"MICRO MOTION, INC.",ZH,2014,80,33574.09
Anadarko_2014,BOSS ENTERPRISES,ZG,2014,294,2423.46
Anadarko_2014,SENTURY SUPPLY INC.,ZH,2014,107,2558.18
Anadarko_2014,BRANCE-KRACHY CO INC,ZG,2014,180,1325.34
Anadarko_2014,RENEWABLE FIBER INC,ZG,2014,645,571.55
Anadarko_2014,KENT CORLEY,ZG,2014,72,60.0
Anadarko_2014,MID STATES SUPPLY CO INC,ZF,2014,144,5828.05
Williams_2017,RED WHITE & BLUE CRANE LLC,,2014,54,16526.12
Williams_2017,BRIGADIER PIPELINES INC,,2014,430,51768.42
Anadarko_2014,GE OIL & GAS PRESSURE CONTROL LP,ZF,2014,5427,3177.39
Anadarko_2014,WINN MARION BARBER LLC,ZF,2014,5422,3984.56
Anadarko_2014,"FREEDOM OILFIELD SERVICES, INC.",ZF,2014,930,1462.2
